age,income,data_usage,budget,international_calls,high_speed_internet,plan_id
47,1275,7,41,1,1,2
52,17426,10,72,1,1,4
58,1990,13,67,1,1,4
55,646,15,117,1,1,4
39,9645,9,79,1,1,4
70,74803,14,27,0,0,3
60,2142,10,145,1,1,4
65,3852,10,104,1,1,4
68,10977,12,124,1,1,4
44,2044,13,62,1,0,4
54,19431,8,122,0,0,4
63,599,15,144,0,1,4
66,2648,13,44,0,1,3
52,1319,11,132,1,0,4
21,961,11,83,0,0,4
33,1353,9,24,0,0,3
33,4979,10,23,0,1,3
38,7487,13,144,0,0,4
43,6055,13,107,0,0,4
74,683,14,79,0,1,4
53,5172,11,80,0,1,4
36,2645,15,37,0,1,3
75,1666,9,142,1,0,4
34,2395,5,86,0,0,1
62,15766,11,99,0,1,4
43,2263,10,21,0,1,3
39,6400,7,45,0,1,2
72,8370,10,27,0,1,3
75,7189,9,115,1,1,4
73,1886,7,124,0,1,2
45,1992,11,64,0,1,4
18,3921,12,78,0,1,4
61,1712,13,108,1,0,4
53,1272,5,123,0,0,1
60,3291,9,85,0,1,4
54,1332,14,39,0,1,3
19,1935,10,70,0,1,4
34,2266,11,86,0,1,4
57,1711,10,139,0,1,4
55,2307,11,44,0,1,3
38,1937,17,55,0,1,4
26,22999,8,54,0,1,4
30,17476,12,56,1,1,4
28,1947,12,130,1,1,4
33,1887,11,126,0,1,4
33,2382,10,123,0,1,4
19,3785,10,44,0,1,3
59,2691,10,42,0,1,3
61,3028,11,149,0,1,4
25,6572,8,114,1,0,4
60,1251,8,123,1,1,4
59,1645,3,90,1,1,3
30,705,9,79,1,1,4
74,1996,4,144,0,1,2
34,3092,11,116,1,0,4
56,3117,11,59,1,1,4
41,10436,12,41,0,1,3
20,1243,7,73,0,0,1
47,582,9,142,0,1,4
69,3262,10,75,1,1,4
30,2480,7,45,1,0,1
36,7006,7,21,0,1,1
24,3234,12,105,0,1,4
26,10721,11,109,0,1,4
36,2592,11,145,0,1,4
62,1779,8,56,0,1,4
71,6059,7,119,1,1,3
57,4828,14,31,1,1,3
39,1460,12,118,0,1,4
35,5138,7,103,0,1,2
40,4633,11,44,0,1,3
19,2830,7,69,1,1,3
67,9131,9,77,0,1,4
67,12817,9,22,1,1,3
28,1669,7,81,0,1,2
48,4858,10,77,1,1,4
50,3206,10,82,0,1,4
31,1903,10,49,0,1,3
33,2638,14,34,0,0,3
28,509,4,102,0,1,2
50,8746,14,142,0,0,4
24,6555,11,95,0,0,4
48,436,13,129,1,0,4
65,2475,10,88,0,1,4
63,4172,8,98,0,0,4
64,7008,14,137,0,1,4
31,2291,11,56,0,1,4
45,2328,5,122,0,1,2
70,4305,7,71,0,1,2
60,1509,13,77,0,1,4
33,15733,7,102,0,1,2
36,3305,12,54,0,1,4
34,3619,11,117,0,1,4
43,11472,10,56,1,0,4
23,2910,12,58,0,1,4
60,11588,8,44,1,1,3
66,599,12,92,1,1,4
26,9451,5,89,1,1,3
67,8378,5,142,0,1,2
34,382,8,23,0,1,3
48,2157,10,46,0,1,3
29,4474,9,58,0,1,4
40,6705,9,90,0,1,4
71,11055,5,20,0,1,1
71,667,7,124,0,1,2
22,3228,11,111,0,1,4
60,1164,6,132,1,1,3
53,1466,10,129,0,1,4
53,6641,15,23,0,0,3
20,1344,5,22,0,1,1
75,2989,9,77,1,1,4
41,1912,8,54,0,0,4
72,8126,10,53,0,0,4
74,476,13,91,0,1,4
34,10315,12,77,1,1,4
56,13209,7,23,0,1,1
43,5404,10,83,0,0,4
21,3740,14,102,0,0,4
72,387,14,123,0,1,4
62,5668,7,46,0,1,2
29,8175,8,140,0,1,4
18,3299,9,29,0,1,3
38,1550,14,37,0,0,3
36,12876,14,91,1,0,4
38,1253,12,54,1,1,4
69,9227,11,27,0,1,3
35,5054,12,29,1,1,3
60,2506,4,63,0,1,2
69,34168,12,22,0,1,3
20,4829,14,72,0,1,4
66,5341,13,34,0,1,3
61,4969,8,92,0,1,4
49,4034,6,55,1,1,3
27,2706,7,28,0,1,1
57,6356,9,34,0,1,3
32,3290,7,66,0,0,1
22,481,9,128,0,0,4
21,1306,15,105,1,0,4
75,9428,12,78,0,0,4
45,7216,3,52,1,1,3
70,1055,9,48,1,1,3
69,1731,17,142,0,1,4
68,1612,12,69,1,1,4
70,12786,15,142,0,1,4
21,638,5,124,0,1,2
32,1613,11,107,0,1,4
34,3227,7,45,0,1,2
61,703,10,144,0,1,4
20,3236,13,72,1,0,4
27,1049,8,91,1,1,4
64,1289,10,28,0,1,3
59,1773,10,69,0,1,4
73,2487,12,100,0,1,4
40,1695,9,105,0,0,4
35,3279,9,54,1,1,4
18,10358,10,78,0,1,4
52,7091,15,108,1,1,4
70,13541,8,102,0,1,4
75,2765,7,51,0,1,2
48,2776,12,91,1,1,4
61,3669,12,34,0,1,3
18,643,11,26,0,1,3
20,8385,11,50,1,1,4
20,2049,12,29,0,1,3
54,2851,11,125,1,1,4
36,4569,10,121,0,1,4
46,1376,10,89,0,1,4
42,1421,14,56,0,1,4
50,4403,7,32,0,0,1
53,4612,16,126,0,1,4
46,29372,12,67,1,1,4
75,3803,9,132,0,1,4
43,5088,13,108,0,1,4
21,30494,11,36,1,0,3
66,4212,12,148,1,0,4
31,4597,17,21,0,1,3
67,161,6,123,1,1,3
44,2025,10,100,0,0,4
50,3655,9,39,0,1,3
39,1391,13,45,1,1,3
65,3689,14,58,1,1,4
20,6116,16,138,0,1,4
40,7507,11,123,0,1,4
38,2673,10,78,1,0,4
58,627,6,72,0,1,2
40,3249,10,41,1,0,3
21,1958,11,35,0,1,3
38,1383,11,70,1,1,4
54,2247,11,125,1,1,4
60,2107,11,83,0,1,4
48,2396,16,35,1,1,3
38,1887,12,22,0,1,3
43,12556,13,24,0,1,3
58,3890,15,57,0,1,4
75,3906,10,143,0,1,4
52,4517,13,104,0,1,4
55,754,9,66,1,1,4
41,8221,5,86,0,1,2
28,77002,9,88,0,1,4
58,1138,11,43,0,1,3
46,1518,8,122,0,1,4
64,1721,12,57,1,1,4
72,4019,16,134,0,1,4
20,2602,8,146,1,0,4
18,1781,12,55,1,0,4
69,5355,8,39,0,1,3
71,4393,12,28,0,0,3
36,10124,9,20,0,1,3
63,3443,8,23,0,1,3
66,2861,13,95,0,0,4
39,1931,17,69,1,1,4
31,3771,12,87,1,1,4
66,1051,11,58,0,1,4
74,8845,7,38,0,1,2
31,5573,7,134,0,1,2
61,3728,5,132,0,1,2
33,1992,8,137,0,1,4
50,15343,13,131,1,0,4
30,1723,7,78,0,0,1
55,1273,8,57,0,1,4
66,2188,5,112,0,1,2
29,6815,11,147,0,1,4
72,12494,10,44,1,1,3
68,8607,9,132,0,1,4
55,804,13,77,0,1,4
56,2811,8,95,0,0,4
50,1842,8,31,0,1,3
50,4435,9,77,0,0,4
46,2226,10,136,1,1,4
22,6471,12,29,0,1,3
23,1890,8,114,1,1,4
48,1281,17,57,0,1,4
33,11024,11,45,0,1,3
48,2887,12,31,0,1,3
42,7219,5,136,0,1,2
65,942,7,149,0,0,1
63,1149,11,49,0,0,3
50,839,7,137,0,1,2
30,1374,4,25,0,0,1
69,1514,11,101,0,1,4
27,1388,12,94,0,0,4
41,2866,12,87,1,0,4
27,1097,11,130,0,1,4
58,1397,9,94,0,1,4
48,3704,16,59,0,1,4
30,21184,7,103,0,1,2
20,4801,9,49,1,1,3
67,4374,5,125,1,1,3
69,2281,7,92,1,1,3
51,411,16,39,0,1,3
66,2441,13,98,0,1,4
45,1072,10,111,0,1,4
36,8291,7,98,0,1,2
40,14355,11,44,0,1,3
62,1200,9,89,0,0,4
49,2918,8,43,1,1,3
30,764,12,69,0,1,4
50,6824,14,94,1,1,4
51,10388,5,112,0,1,2
50,5269,14,39,0,1,3
73,4103,12,129,0,1,4
22,2852,10,54,0,1,4
73,4887,11,73,1,1,4
20,2267,11,93,0,0,4
24,2053,7,135,0,0,1
41,10450,14,93,1,1,4
39,6515,14,49,1,1,3
62,1685,7,104,0,1,2
40,18124,9,74,1,1,4
47,1486,10,109,0,1,4
35,20609,11,103,0,1,4
49,812,9,115,0,1,4
73,2578,9,122,0,0,4
70,4699,9,84,1,1,4
24,4221,8,84,1,0,4
50,3580,7,82,1,0,3
22,10646,8,137,0,0,4
66,4640,10,54,1,1,4
45,4988,11,75,0,0,4
25,1625,16,116,0,0,4
32,6765,12,41,1,1,3
69,1916,15,130,0,1,4
21,9319,12,118,0,1,4
51,12607,9,50,0,0,4
22,3225,13,100,1,1,4
50,5033,18,23,1,1,3
74,3960,15,115,0,1,4
22,2778,6,43,0,1,2
55,2391,8,53,1,1,4
51,959,15,83,0,1,4
75,1538,9,62,0,1,4
43,3283,13,25,0,1,3
18,12489,15,68,0,1,4
21,4200,15,91,1,0,4
56,9302,11,43,0,1,3
71,521,10,147,0,1,4
43,11648,5,135,0,1,2
50,5750,13,145,0,1,4
50,8427,11,33,0,1,3
25,427,8,36,0,0,3
37,2009,9,106,0,1,4
33,1044,15,116,0,1,4
38,6065,8,52,0,1,4
62,4963,13,39,0,1,3
72,7589,12,46,1,1,3
73,2040,10,63,0,1,4
43,6771,6,90,1,1,3
40,2990,4,23,0,1,1
35,9635,12,95,0,1,4
48,5936,8,132,1,1,4
69,1442,7,136,1,1,3
59,3978,6,107,0,1,2
29,746,12,126,1,1,4
18,9836,12,37,0,0,3
59,5796,12,39,0,1,3
26,6028,10,87,1,1,4
20,7470,7,37,0,1,2
68,3718,8,43,0,1,3
43,692,8,106,1,1,4
26,7823,10,81,0,0,4
59,1427,10,94,1,1,4
68,1313,12,112,0,1,4
33,6324,5,105,0,1,2
41,1766,13,42,0,1,3
67,3524,8,48,1,1,3
31,6165,14,55,0,1,4
20,5981,8,44,0,1,3
51,8965,13,100,1,0,4
50,1719,7,62,0,1,2
67,2199,11,104,0,0,4
41,4235,11,112,0,0,4
26,824,11,53,0,1,4
30,1336,7,141,0,1,2
19,1227,10,25,0,0,3
24,365,8,39,0,1,3
65,1739,9,139,0,1,4
38,3015,4,23,0,1,1
36,3500,11,116,0,0,4
42,1881,8,94,0,1,4
64,1262,9,134,0,1,4
39,2644,6,111,0,1,2
28,1792,11,69,0,1,4
50,281,9,134,0,1,4
49,1255,9,48,0,1,3
38,4053,12,132,0,1,4
56,2951,6,54,0,0,1
37,3608,8,45,0,1,3
25,5516,8,52,0,1,4
59,3914,9,147,1,1,4
54,3253,6,50,1,0,3
26,1988,15,49,0,1,3
42,1504,12,58,0,1,4
42,3172,13,89,0,1,4
50,1070,9,29,0,1,3
19,6049,9,75,0,1,4
36,1149,12,87,0,1,4
63,12086,10,58,0,1,4
37,2821,8,91,0,1,4
59,9324,10,96,1,1,4
58,1018,9,90,0,0,4
59,15456,11,30,0,1,3
46,1008,12,76,0,1,4
23,2824,16,20,1,1,3
34,809,8,70,0,1,4
42,3044,12,55,0,1,4
55,2590,16,54,0,1,4
21,302,12,101,1,1,4
47,3445,7,44,0,1,2
37,5015,7,96,1,1,3
20,1263,10,129,1,1,4
40,2243,11,145,0,0,4
68,2388,7,93,1,1,3
35,15571,15,108,0,1,4
43,3635,7,104,0,1,2
73,1725,6,142,0,1,2
53,995,9,21,0,1,3
25,538,7,111,1,1,3
34,2630,9,145,0,1,4
48,3350,4,82,0,1,2
54,888,8,114,1,1,4
62,722,11,127,0,0,4
74,4779,20,51,0,1,4
50,7927,10,120,0,1,4
44,2232,7,131,0,1,2
62,4954,6,98,0,0,1
21,2689,15,142,0,1,4
39,40111,16,31,0,1,3
43,2743,8,26,0,1,3
49,11799,14,124,0,1,4
41,5248,9,55,0,1,4
63,1733,14,50,0,1,4
52,5375,11,71,0,1,4
54,2814,8,41,1,1,3
49,1075,10,22,1,1,3
24,3267,7,147,0,1,2
50,1939,7,109,0,0,1
48,2837,11,45,0,1,3
72,2778,11,106,1,0,4
29,2387,13,112,0,1,4
28,1148,9,64,0,0,4
41,10104,13,105,0,1,4
25,2772,12,145,1,1,4
49,3719,7,71,0,1,2
74,2444,10,49,0,1,3
55,1986,7,43,0,1,2
39,3636,4,49,1,0,1
51,12164,5,33,0,1,2
36,627,11,32,0,1,3
69,1001,11,22,0,1,3
37,2145,12,142,0,1,4
73,1355,6,102,0,1,2
31,22370,8,57,0,1,4
50,2104,12,34,0,0,3
27,4792,14,82,0,1,4
33,2243,8,31,1,1,3
21,235,6,106,0,1,2
44,1985,11,135,0,1,4
45,924,8,25,1,1,3
60,4150,8,95,0,1,4
33,2211,16,133,1,1,4
69,1386,17,74,1,1,4
50,2660,10,57,0,1,4
65,1943,8,25,0,1,3
36,8275,7,93,0,0,1
38,5223,16,26,0,1,3
39,16851,11,89,0,1,4
26,6137,12,141,0,1,4
26,4863,8,145,1,1,4
26,5415,11,136,0,1,4
44,6211,13,118,1,1,4
34,492,7,70,0,1,2
61,5005,6,32,0,1,2
74,603,9,113,1,1,4
62,440,13,60,0,1,4
25,980,8,51,0,1,4
33,3842,2,122,0,1,2
35,812,6,71,0,1,2
50,4956,8,26,0,1,3
18,15299,14,121,0,1,4
29,2190,10,106,1,1,4
23,3652,6,105,1,1,3
58,1476,10,105,0,1,4
72,875,8,101,0,1,4
22,2453,9,121,1,1,4
33,1367,9,47,1,1,3
35,1878,14,147,0,1,4
66,1435,7,49,1,1,2
35,780,9,112,1,0,4
18,2649,14,88,0,1,4
36,433,12,105,0,1,4
71,4940,11,113,0,1,4
25,550,14,112,0,1,4
20,1646,9,139,0,0,4
75,9586,11,93,1,1,4
42,6094,15,68,0,1,4
75,2976,9,122,1,1,4
22,26681,17,81,0,1,4
72,3273,9,51,0,1,4
57,8585,11,103,0,0,4
36,1593,11,142,0,1,4
35,166,11,126,0,1,4
67,3741,10,52,0,1,4
70,4646,9,35,0,1,3
48,4501,6,113,0,0,1
50,704,12,103,0,1,4
64,58583,4,103,0,1,2
35,987,5,99,0,1,2
74,3301,15,70,0,1,4
56,3830,7,36,0,1,2
33,6763,6,48,0,1,2
33,1495,7,69,0,1,2
64,5028,6,121,1,1,3
55,15039,15,58,0,1,4
58,1884,19,136,0,1,4
24,1797,17,21,1,1,3
31,1085,14,77,0,1,4
60,3801,12,115,0,1,4
70,1227,12,84,0,1,4
65,5952,12,71,0,1,4
42,1838,11,62,0,0,4
49,2346,4,103,1,1,3
55,1101,14,53,1,1,4
39,25608,17,75,0,1,4
33,3300,7,106,1,1,3
69,941,7,120,0,1,2
46,3932,7,36,0,0,1
33,547,5,51,0,1,2
29,1543,7,37,0,1,2
34,4562,5,139,0,1,2
54,5015,15,107,0,0,4
44,7296,5,103,0,1,2
42,10972,12,72,0,1,4
30,2499,12,41,0,1,3
25,7283,8,146,0,1,4
73,6655,5,39,0,1,2
22,6929,9,52,1,1,4
29,676,7,69,0,1,2
58,3864,5,43,1,1,2
20,2230,15,32,1,1,3
52,10978,11,24,0,1,3
50,3318,14,59,0,1,4
74,2002,18,90,1,1,4
39,2184,11,143,0,1,4
67,2062,14,112,0,1,4
73,3489,10,144,0,1,4
61,4113,5,106,0,1,2
26,2436,16,50,1,1,4
58,2156,10,57,0,1,4
35,1147,12,109,0,1,4
67,12612,9,25,0,1,3
46,2263,11,37,0,1,3
56,3788,9,82,0,1,4
44,4519,6,75,0,1,2
53,3918,12,108,0,1,4
62,1881,10,40,0,1,3
34,5402,10,83,0,1,4
73,12467,15,139,0,0,4
51,5852,7,118,0,1,2
63,4600,8,72,1,1,4
20,5700,11,121,1,1,4
22,3184,7,131,0,1,2
31,2261,15,111,1,0,4
20,20218,12,145,1,1,4
40,13811,15,48,1,1,3
56,1842,19,107,1,1,4
47,9271,9,125,0,1,4
67,4752,8,49,0,1,3
62,3394,15,99,0,1,4
40,13464,9,139,0,1,4
44,3350,11,144,0,1,4
71,3846,9,130,1,0,4
27,4860,14,26,0,1,3
42,867,6,80,0,1,2
30,3917,10,128,0,1,4
33,746,11,24,1,1,3
58,5353,6,124,0,1,2
51,5131,16,39,0,1,3
72,9657,3,34,1,1,2
54,5573,8,41,1,1,3
39,39204,5,84,0,1,2
34,726,5,47,0,1,2
40,2924,12,111,0,0,4
71,8511,7,46,1,1,2
53,9344,9,93,1,0,4
66,1679,12,144,0,1,4
26,9761,7,23,0,1,1
69,689,9,127,0,1,4
19,1332,7,73,0,1,2
49,4498,10,96,0,1,4
73,3944,9,32,0,0,3
67,10451,7,115,1,0,3
70,7274,8,145,1,1,4
39,1924,10,102,0,1,4
60,10492,7,54,1,1,3
30,5170,9,115,0,1,4
25,6820,6,40,0,1,2
18,6646,6,124,1,1,3
34,2338,16,127,0,1,4
29,8014,9,41,0,1,3
21,4201,13,60,0,1,4
70,7383,10,23,1,0,3
30,13222,12,21,1,1,3
48,2706,8,112,1,1,4
58,8439,6,38,0,0,1
24,2116,13,79,1,1,4
40,1874,9,88,0,1,4
41,2958,10,58,0,0,4
22,2950,10,65,0,1,4
22,4741,8,25,0,0,3
34,965,9,94,0,1,4
47,5234,8,119,0,1,4
26,2574,5,128,0,0,1
23,449,7,22,1,1,1
42,4448,9,121,0,1,4
36,12261,19,149,1,0,4
33,8645,9,26,0,1,3
38,2978,9,23,0,1,3
19,1943,9,70,0,1,4
27,7121,14,55,0,1,4
33,1944,12,60,0,1,4
54,2853,18,35,1,1,3
32,38974,8,64,0,1,4
30,13188,11,111,1,0,4
30,2489,6,131,1,1,3
49,5914,7,136,1,1,3
62,14679,7,108,0,0,1
64,4759,9,96,0,1,4
63,1001,11,85,0,1,4
25,4205,9,48,0,1,3
60,2375,12,45,1,0,3
35,2425,11,107,1,1,4
73,1526,7,89,0,1,2
53,992,11,42,0,1,3
43,1692,8,67,0,1,4
27,6397,4,133,1,1,3
48,8046,7,88,0,1,2
50,25196,9,27,0,1,3
46,1848,11,47,0,0,3
22,1370,11,67,0,1,4
30,7274,9,57,0,1,4
18,685,10,23,1,1,3
40,409,11,117,0,1,4
57,6989,8,148,0,1,4
20,1195,6,55,1,1,3
20,1515,6,55,0,1,2
24,5688,6,41,0,0,1
53,3237,12,89,0,0,4
52,2300,11,148,1,1,4
32,819,8,86,0,1,4
57,1751,9,52,0,1,4
20,1834,9,109,1,1,4
46,2000,5,106,1,1,3
47,5510,11,130,0,1,4
56,4165,6,85,1,1,3
35,2426,14,40,0,0,3
28,3422,11,133,0,1,4
60,17991,10,69,0,1,4
66,4336,8,122,0,1,4
55,12855,6,116,0,1,2
57,1705,11,42,1,1,3
18,2460,12,31,0,1,3
46,2169,14,94,0,1,4
27,4432,6,68,0,0,1
45,4860,12,87,0,1,4
74,5185,11,134,0,1,4
48,288,13,67,0,1,4
36,1230,12,59,0,0,4
20,3875,11,80,0,0,4
53,19318,7,102,0,1,2
60,1801,13,112,0,0,4
32,27739,15,121,0,1,4
50,786,9,32,1,1,3
58,3808,12,61,0,0,4
60,2539,6,81,0,1,2
68,1818,10,99,0,1,4
62,7343,4,33,0,0,1
43,2763,7,68,0,0,1
33,661,8,122,0,1,4
53,419,9,104,1,1,4
50,1031,9,67,0,0,4
37,5612,11,55,0,1,4
30,2436,11,143,1,1,4
50,8393,12,110,1,0,4
22,2571,11,119,0,1,4
54,3937,10,133,1,1,4
31,13495,14,85,0,1,4
44,2473,10,129,0,1,4
40,21142,11,83,1,1,4
31,5880,12,49,0,1,3
57,1161,9,44,0,1,3
21,893,11,55,1,1,4
56,706,7,85,1,0,3
69,3092,10,44,0,0,3
36,584,10,36,1,1,3
64,17486,16,74,0,1,4
71,27972,10,140,0,1,4
21,600,11,22,0,1,3
47,3832,7,63,0,1,2
36,419,8,26,0,1,3
48,6067,12,111,0,1,4
48,7657,12,86,0,1,4
26,2973,11,139,1,1,4
70,4020,14,128,1,1,4
30,1541,9,69,0,1,4
31,3114,7,105,0,1,2
72,6086,10,49,0,0,3
63,2472,5,43,0,1,2
71,10146,14,53,1,1,4
27,1497,12,70,0,0,4
65,2167,10,83,0,1,4
48,378,9,31,0,1,3
54,30388,8,133,0,1,4
40,407,8,102,0,1,4
44,9075,9,115,0,1,4
23,4567,6,120,1,1,3
43,2964,12,103,1,0,4
19,1224,8,45,1,1,3
62,1878,9,128,0,1,4
30,2015,13,100,0,1,4
68,1765,10,102,0,1,4
67,355,12,130,0,1,4
36,5340,6,65,1,1,3
18,5733,10,80,0,0,4
57,2104,16,65,0,1,4
49,2851,9,119,0,0,4
39,5309,12,110,0,0,4
65,748,12,41,0,0,3
46,591,9,98,0,0,4
19,3008,12,137,0,1,4
57,2146,9,147,0,1,4
55,1947,9,25,1,1,3
65,5455,14,139,1,1,4
72,2007,8,129,0,1,4
28,4636,11,62,1,1,4
34,17583,11,64,0,1,4
72,24337,10,28,1,1,3
68,7080,9,53,0,1,4
60,275,14,35,0,1,3
25,5604,16,125,0,0,4
39,14114,13,111,0,0,4
21,3892,10,58,0,0,4
28,1531,10,115,1,1,4
25,1978,9,133,0,1,4
26,10194,17,131,0,1,4
43,1751,7,123,0,1,2
19,1150,12,94,0,1,4
33,1551,10,20,0,0,3
48,3158,7,65,0,1,2
23,2386,11,56,1,1,4
70,595,13,121,1,1,4
38,1941,13,37,0,0,3
43,19870,13,110,0,0,4
36,3593,12,129,1,1,4
45,5496,8,129,0,0,4
25,720,12,45,1,0,3
31,5796,9,108,1,1,4
41,13431,11,124,0,1,4
65,4097,16,88,0,0,4
61,892,17,22,0,0,3
54,5656,12,103,0,1,4
73,6711,6,38,1,1,2
43,1479,7,128,0,1,2
48,8680,12,54,1,1,4
73,4680,7,43,1,1,2
68,406,8,43,0,1,3
49,1655,7,71,0,1,2
67,2129,6,94,1,1,3
58,2815,13,35,0,1,3
19,2967,13,104,0,0,4
42,6564,6,69,0,1,2
69,6797,9,21,0,1,3
61,14996,6,118,0,1,2
19,4182,13,101,0,1,4
59,13047,11,125,1,1,4
18,7563,9,29,1,1,3
53,10166,13,118,0,1,4
74,14707,6,106,0,0,1
29,2126,12,44,0,1,3
26,2749,10,104,0,1,4
53,365,9,142,0,0,4
58,9000,8,90,1,0,4
45,8308,13,22,0,1,3
55,3444,8,38,0,1,3
50,6610,10,93,0,1,4
59,8680,10,92,0,1,4
63,3038,9,31,0,1,3
39,4582,10,143,0,1,4
42,2938,8,54,0,1,4
35,2699,14,53,1,1,4
23,1511,14,41,0,1,3
35,732,16,71,1,1,4
69,825,12,25,1,1,3
33,2775,12,23,1,1,3
32,971,12,128,0,1,4
65,1159,12,108,0,0,4
25,1314,10,61,0,1,4
30,2249,10,88,0,1,4
72,9233,7,60,0,0,1
60,352,7,117,0,1,2
74,3126,12,124,0,1,4
24,1182,9,136,0,1,4
34,2846,4,104,1,0,3
67,1600,9,45,0,1,3
49,2477,7,72,1,1,3
39,636,5,131,1,1,3
72,4494,10,60,1,1,4
68,3172,7,38,0,1,2
74,3479,14,117,1,0,4
30,7840,12,58,1,0,4
64,728,8,126,1,1,4
40,1001,9,99,0,1,4
71,15689,9,77,0,0,4
46,5140,10,58,1,1,4
39,435,7,48,0,1,2
18,2488,13,22,0,0,3
46,8661,16,74,0,1,4
65,23937,6,78,0,1,2
22,14157,10,73,0,1,4
75,1890,15,143,1,1,4
52,2628,8,117,0,1,4
72,484,9,144,1,1,4
27,3305,3,28,0,1,1
36,3655,10,86,0,0,4
54,7386,9,35,1,0,3
24,329,9,56,0,1,4
63,1183,11,145,1,1,4
52,2379,14,58,1,1,4
62,7158,9,110,1,1,4
30,1995,9,91,1,1,4
27,31480,12,146,0,1,4
19,1011,12,146,0,1,4
23,1821,10,79,0,1,4
25,1001,7,36,0,1,2
53,2427,8,53,0,1,4
42,4791,5,38,0,1,2
61,3575,9,127,0,1,4
64,1257,11,124,1,1,4
57,10116,13,59,0,1,4
24,11862,16,32,0,1,3
63,1480,7,129,0,1,2
40,65321,15,81,1,0,4
36,987,6,144,1,1,3
63,3100,10,125,0,1,4
39,3102,18,68,0,1,4
30,968,14,97,1,1,4
38,3639,15,96,0,1,4
18,2641,9,37,1,0,3
36,4537,4,56,1,1,3
50,2978,10,116,0,1,4
21,6634,11,106,0,0,4
59,5447,17,20,0,0,3
20,1106,10,125,0,1,4
44,2206,7,36,0,1,2
69,1317,10,88,1,1,4
58,15790,15,33,0,0,3
52,7748,10,86,0,1,4
45,4146,13,96,0,1,4
23,5089,7,136,0,1,2
23,2658,7,97,0,0,1
72,3475,15,87,1,1,4
74,1411,8,101,1,1,4
61,1535,13,33,1,1,3
40,5524,13,74,0,0,4
50,1015,10,54,0,0,4
33,1475,9,24,1,1,3
41,2376,9,107,0,1,4
22,658,11,60,0,1,4
58,8110,15,117,1,0,4
59,5757,12,145,0,1,4
30,4575,7,38,0,1,2
64,2019,11,127,1,1,4
29,9642,12,113,0,1,4
22,4486,17,127,0,1,4
54,8003,11,145,0,1,4
48,8483,6,52,0,1,2
45,1849,16,65,0,1,4
45,1229,14,121,0,1,4
47,1091,12,20,0,1,3
35,3166,7,30,0,1,2
61,195,8,146,0,1,4
44,1021,7,142,0,1,2
52,1488,5,26,0,1,1
43,1603,9,97,1,1,4
74,5412,8,109,0,1,4
56,710,11,62,1,1,4
66,547,14,81,0,1,4
68,558,11,74,0,1,4
35,5040,11,90,0,1,4
50,1666,10,51,0,1,4
42,1608,9,67,0,1,4
73,17046,5,57,0,1,2
48,4617,10,71,0,1,4
54,1437,9,61,0,1,4
19,744,13,135,1,1,4
50,19565,9,113,1,0,4
56,3783,7,52,0,1,2
60,1928,8,80,0,1,4
60,3628,6,74,0,0,1
49,1964,10,55,0,1,4
35,4957,13,33,0,1,3
34,547,20,29,0,1,3
51,1994,14,107,1,1,4
56,1036,13,21,1,1,3
24,2754,8,105,0,1,4
59,1146,10,40,0,1,3
71,1637,11,124,1,1,4
70,1719,5,106,1,1,3
52,3858,6,78,0,1,2
47,2034,6,53,0,1,2
29,1080,6,98,0,1,2
52,4503,13,55,0,1,4
28,23996,8,129,1,1,4
61,2085,6,31,0,1,2
74,10965,13,95,0,1,4
21,635,12,149,1,1,4
42,1390,14,101,0,1,4
65,10884,12,83,0,1,4
49,3709,10,135,0,1,4
37,1454,6,87,0,1,2
67,6874,11,70,0,0,4
48,1058,14,41,1,1,3
21,3181,11,112,0,0,4
71,7604,9,97,1,0,4
55,4292,10,144,1,1,4
70,36660,8,116,0,1,4
64,1694,8,76,0,0,4
18,5968,9,68,0,0,4
20,7185,12,36,0,1,3
54,2394,12,25,1,1,3
39,1171,6,64,0,1,2
34,9518,9,51,0,1,4
31,1798,8,94,0,1,4
58,5674,7,77,0,0,1
52,4571,16,71,0,1,4
75,3380,8,76,0,1,4
30,11473,7,147,0,1,2
52,4172,8,141,0,0,4
60,5584,9,28,0,0,3
19,4465,12,86,1,0,4
73,3216,11,69,0,1,4
64,2036,10,56,0,1,4
30,2923,14,116,0,1,4
68,5528,8,131,0,1,4
71,4773,9,37,1,1,3
33,5416,10,49,0,1,3
35,130124,8,84,0,1,4
24,1806,7,44,1,1,2
62,611,7,40,0,1,2
53,1980,7,133,0,1,2
58,2088,12,28,0,1,3
47,4627,14,85,0,1,4
59,2316,7,47,0,0,1
58,6197,7,44,1,1,2
24,1383,8,110,1,1,4
32,5311,7,132,0,0,1
57,696,9,126,0,1,4
36,2965,14,55,0,1,4
60,1324,9,98,0,1,4
54,2078,12,96,0,1,4
19,383,13,25,1,1,3
59,7017,8,122,0,1,4
65,2035,7,105,0,1,2
72,2667,11,71,1,1,4
30,4522,9,123,1,1,4
57,1435,10,95,0,1,4
58,1821,9,59,1,1,4
60,509,11,64,1,1,4
60,2156,10,107,1,1,4
72,13932,12,122,0,1,4
75,3916,9,51,1,1,4
48,662,8,136,1,1,4
33,4553,14,48,1,1,3
59,10728,9,44,1,1,3
73,1084,11,62,0,1,4
61,2402,8,44,1,1,3
74,2478,8,95,0,1,4
23,3366,12,71,1,1,4
45,3340,10,76,1,0,4
